assay_chembl_id	assay_type
CHEMBL3885756	B
CHEMBL3991630	B
CHEMBL3090782	B
CHEMBL3090780	B
CHEMBL3380550	B
CHEMBL3396725	B
CHEMBL4185637	B
CHEMBL4185634	B
CHEMBL3813578	B
CHEMBL3862723	B
CHEMBL3862742	B
CHEMBL3871598	B
CHEMBL3882306	B
CHEMBL4266311	B
CHEMBL831065	B
CHEMBL4266346	B
CHEMBL3705895	B
CHEMBL3705772	B
CHEMBL921714	B
CHEMBL3887039	B
CHEMBL899962	B
CHEMBL931996	B
CHEMBL3395867	B
CHEMBL3885761	B
CHEMBL4623076	B
CHEMBL4024296	B
CHEMBL4153356	B
CHEMBL4153358	B
CHEMBL4222439	B
CHEMBL4222444	B
CHEMBL4224085	B
CHEMBL4311508	B
CHEMBL1029843	B
CHEMBL1009880	B
CHEMBL1031294	B
CHEMBL2174330	B
CHEMBL2396196	B
CHEMBL2422661	B
CHEMBL3888486	B
CHEMBL4311528	B
CHEMBL4623073	B
CHEMBL1647308	B
CHEMBL2396200	B
CHEMBL3364476	B
CHEMBL973506	B
CHEMBL1819975	B
CHEMBL873731	B
CHEMBL1025765	B
CHEMBL1781288	B
CHEMBL1781278	B
CHEMBL1827218	B
CHEMBL2033074	B
CHEMBL2174326	B
CHEMBL3243849	B
CHEMBL3418775	B
CHEMBL3871595	B
CHEMBL3871905	B
CHEMBL4266831	B
CHEMBL4309981	B
CHEMBL4311516	B
CHEMBL4311520	B
CHEMBL4370595	B
CHEMBL4610922	B
CHEMBL4610946	B
CHEMBL4623061	B
CHEMBL4623057	B
CHEMBL3295436	B
CHEMBL3295437	B
CHEMBL3295438	B
CHEMBL3295432	B
CHEMBL3295435	B
CHEMBL889854	B
CHEMBL713833	B
CHEMBL3101731	B
CHEMBL867908	B
CHEMBL2424066	B
CHEMBL3428517	B
CHEMBL4158857	B
CHEMBL4059439	B
CHEMBL1826784	B
CHEMBL2090455	B
CHEMBL677513	B
CHEMBL2320360	B
CHEMBL3101399	B
CHEMBL2320361	B
CHEMBL663661	B
CHEMBL886770	B
CHEMBL3364438	B
CHEMBL636508	B
CHEMBL637619	B
CHEMBL1002723	B
CHEMBL3606851	B
CHEMBL636512	B
CHEMBL636513	B
CHEMBL636511	B
CHEMBL3222360	B
CHEMBL3222359	B
CHEMBL3755079	B
CHEMBL3755080	B
CHEMBL4038702	B
CHEMBL644923	B
CHEMBL637616	B
CHEMBL3635763	B
CHEMBL637622	B
CHEMBL892692	B
CHEMBL938673	B
CHEMBL900443	B
CHEMBL3296431	B
CHEMBL3369807	B
CHEMBL4617006	B
CHEMBL2390635	B
CHEMBL2416556	B
CHEMBL4380597	B
CHEMBL659500	B
CHEMBL1227797	B
CHEMBL869995	B
CHEMBL958724	B
CHEMBL698033	B
CHEMBL4183472	B
CHEMBL4183465	B
CHEMBL4183483	B
CHEMBL4183466	B
CHEMBL1070962	B
CHEMBL3887711	B
CHEMBL3130555	B
CHEMBL1106031	B
CHEMBL1106033	B
CHEMBL1107840	B
CHEMBL1107846	B
CHEMBL1107778	B
CHEMBL1107777	B
CHEMBL1109071	B
CHEMBL1109090	B
CHEMBL1108752	B
CHEMBL1115167	B
CHEMBL1664806	B
CHEMBL1103872	B
CHEMBL1103873	B
CHEMBL902621	B
CHEMBL1169087	B
CHEMBL1166257	B
CHEMBL1211024	B
CHEMBL1274832	B
CHEMBL1211665	B
CHEMBL1211670	B
CHEMBL1211671	B
CHEMBL1227791	B
CHEMBL1227788	B
CHEMBL1648256	B
CHEMBL1260850	B
CHEMBL3386389	B
CHEMBL888968	B
CHEMBL1273970	B
CHEMBL1273979	B
CHEMBL653498	B
CHEMBL653509	B
CHEMBL653517	B
CHEMBL1764635	B
CHEMBL917719	B
CHEMBL1647504	B
CHEMBL1764637	B
CHEMBL828806	B
CHEMBL832831	B
CHEMBL1827653	B
CHEMBL1827654	B
CHEMBL1827651	B
CHEMBL1827652	B
CHEMBL2014640	B
CHEMBL3811214	B
CHEMBL2014638	B
CHEMBL4480749	B
CHEMBL1825605	B
CHEMBL1825608	B
CHEMBL828805	B
CHEMBL867800	B
CHEMBL929600	B
CHEMBL930527	B
CHEMBL1820207	B
CHEMBL1943885	B
CHEMBL3398790	B
CHEMBL828263	B
CHEMBL2014639	B
CHEMBL832770	B
CHEMBL1920063	B
CHEMBL1919284	B
CHEMBL1919285	B
CHEMBL1919295	B
CHEMBL1920064	B
CHEMBL1919283	B
CHEMBL1926365	B
CHEMBL1926366	B
CHEMBL1926367	B
CHEMBL2404724	B
CHEMBL2404725	B
CHEMBL1937601	B
CHEMBL1937602	B
CHEMBL1959449	B
CHEMBL3269324	B
CHEMBL1959583	B
CHEMBL853557	B
CHEMBL859891	B
CHEMBL861920	B
CHEMBL2015090	B
CHEMBL2015091	B
CHEMBL3888552	B
CHEMBL2033076	B
CHEMBL2154572	B
CHEMBL2154573	B
CHEMBL2174079	B
CHEMBL2183108	B
CHEMBL2183110	B
CHEMBL2033081	B
CHEMBL2050684	B
CHEMBL2050682	B
CHEMBL2049561	B
CHEMBL2049615	B
CHEMBL2049563	B
CHEMBL2427049	B
CHEMBL2427051	B
CHEMBL2067011	B
CHEMBL866006	B
CHEMBL864804	B
CHEMBL653510	B
CHEMBL2352381	B
CHEMBL908315	B
CHEMBL2155063	B
CHEMBL2155064	B
CHEMBL2411008	B
CHEMBL2411010	B
CHEMBL3268101	B
CHEMBL2154183	B
CHEMBL2154184	B
CHEMBL2183078	B
CHEMBL2183079	B
CHEMBL2154185	B
CHEMBL2154186	B
CHEMBL2154187	B
CHEMBL3888496	B
CHEMBL2161500	B
CHEMBL2161501	B
CHEMBL909822	B
CHEMBL2176639	B
CHEMBL2176640	B
CHEMBL855556	B
CHEMBL899464	B
CHEMBL944848	B
CHEMBL930550	B
CHEMBL1042914	B
CHEMBL907773	B
CHEMBL3371674	B
CHEMBL3371675	B
CHEMBL2185270	B
CHEMBL2185271	B
CHEMBL4049296	B
CHEMBL4194787	B
CHEMBL2183852	B
CHEMBL2183861	B
CHEMBL4270026	B
CHEMBL2187885	B
CHEMBL2187886	B
CHEMBL2187490	B
CHEMBL2187491	B
CHEMBL3801550	B
CHEMBL2185582	B
CHEMBL2185581	B
CHEMBL2186065	B
CHEMBL2186066	B
CHEMBL2184295	B
CHEMBL2184296	B
CHEMBL2187054	B
CHEMBL2187055	B
CHEMBL4032117	B
CHEMBL2187075	B
CHEMBL2182237	B
CHEMBL2182240	B
CHEMBL909824	B
CHEMBL898740	B
CHEMBL919510	B
CHEMBL2208536	B
CHEMBL856870	B
CHEMBL1057726	B
CHEMBL1024504	B
CHEMBL1024505	B
CHEMBL1024506	B
CHEMBL931963	B
CHEMBL931966	B
CHEMBL931967	B
CHEMBL915132	B
CHEMBL915137	B
CHEMBL3075361	B
CHEMBL890225	B
CHEMBL890226	B
CHEMBL889828	B
CHEMBL889830	B
CHEMBL2345048	B
CHEMBL3269325	B
CHEMBL3269322	B
CHEMBL3269323	B
CHEMBL3806657	B
CHEMBL3806438	B
CHEMBL3868317	B
CHEMBL4026395	B
CHEMBL4026396	B
CHEMBL4157757	B
CHEMBL4183171	B
CHEMBL4201766	B
CHEMBL4342594	B
CHEMBL4364236	B
CHEMBL4614135	B
CHEMBL2350618	B
CHEMBL2353183	B
CHEMBL3888176	B
CHEMBL3888178	B
CHEMBL4617608	B
CHEMBL3705765	B
CHEMBL4195197	B
CHEMBL4195198	B
CHEMBL4224427	B
CHEMBL4224426	B
CHEMBL3705196	B
CHEMBL4195195	B
CHEMBL4195196	B
CHEMBL4304965	B
CHEMBL4304968	B
CHEMBL2352015	B
CHEMBL2352293	B
CHEMBL901129	B
CHEMBL901135	B
CHEMBL901134	B
CHEMBL653496	B
CHEMBL901137	B
CHEMBL2382573	B
CHEMBL2382571	B
CHEMBL2384472	B
CHEMBL2384471	B
CHEMBL2383621	B
CHEMBL2388915	B
CHEMBL3887108	B
CHEMBL4342617	B
CHEMBL4430024	B
CHEMBL3269336	B
CHEMBL3868308	B
CHEMBL3868309	B
CHEMBL3635177	B
CHEMBL3635178	B
CHEMBL2410949	B
CHEMBL2445097	B
CHEMBL895728	B
CHEMBL902350	B
CHEMBL902351	B
CHEMBL886441	B
CHEMBL945831	B
CHEMBL945834	B
CHEMBL945835	B
CHEMBL944852	B
CHEMBL945886	B
CHEMBL942097	B
CHEMBL945883	B
CHEMBL945840	B
CHEMBL945836	B
CHEMBL944899	B
CHEMBL944900	B
CHEMBL944901	B
CHEMBL1036821	B
CHEMBL1036822	B
CHEMBL1036823	B
CHEMBL946838	B
CHEMBL946840	B
CHEMBL955691	B
CHEMBL955692	B
CHEMBL929073	B
CHEMBL930524	B
CHEMBL929344	B
CHEMBL929346	B
CHEMBL829260	B
CHEMBL929075	B
CHEMBL711471	B
CHEMBL884573	B
CHEMBL942114	B
CHEMBL981021	B
CHEMBL653516	B
CHEMBL653332	B
CHEMBL653514	B
CHEMBL1931877	B
CHEMBL655069	B
CHEMBL827180	B
CHEMBL653497	B
CHEMBL3131971	B
CHEMBL3131976	B
CHEMBL3386424	B
CHEMBL3269321	B
CHEMBL3706083	B
CHEMBL3705433	B
CHEMBL3267714	B
CHEMBL3267717	B
CHEMBL3706334	B
CHEMBL3269339	B
CHEMBL3706381	B
CHEMBL4122954	B
CHEMBL4122955	B
CHEMBL3706322	B
CHEMBL3269340	B
CHEMBL3268102	B
CHEMBL3801551	B
CHEMBL3705045	B
CHEMBL3265959	B
CHEMBL3265960	B
CHEMBL3705434	B
CHEMBL4192782	B
CHEMBL4340784	B
CHEMBL3377655	B
CHEMBL3377654	B
CHEMBL3395115	B
CHEMBL3395114	B
CHEMBL3386421	B
CHEMBL3380862	B
CHEMBL3396457	B
CHEMBL3396458	B
CHEMBL3420730	B
CHEMBL3420008	B
CHEMBL3887995	B
CHEMBL3423724	B
CHEMBL3423723	B
CHEMBL3706137	B
CHEMBL4183113	B
CHEMBL4183116	B
CHEMBL3888810	B
CHEMBL3706276	B
CHEMBL3428419	B
CHEMBL4342598	B
CHEMBL3588064	B
CHEMBL3607620	B
CHEMBL828577	B
CHEMBL2399170	B
CHEMBL2411011	B
CHEMBL4137005	B
CHEMBL4137008	B
CHEMBL3706148	B
CHEMBL3706316	B
CHEMBL3705857	B
CHEMBL3705668	B
CHEMBL3887895	B
CHEMBL3705312	B
CHEMBL3705044	B
CHEMBL3705050	B
CHEMBL3706090	B
CHEMBL3889236	B
CHEMBL3706221	B
CHEMBL3705666	B
CHEMBL3887894	B
CHEMBL3887896	B
CHEMBL3706149	B
CHEMBL3887678	B
CHEMBL3887679	B
CHEMBL4188470	B
CHEMBL4188471	B
CHEMBL3707552	B
CHEMBL3705814	B
CHEMBL4342627	B
CHEMBL3705171	B
CHEMBL4183134	B
CHEMBL3705494	B
CHEMBL3705808	B
CHEMBL4042704	B
CHEMBL4042701	B
CHEMBL4342654	B
CHEMBL4342655	B
CHEMBL3706293	B
CHEMBL3705922	B
CHEMBL4018279	B
CHEMBL3705736	B
CHEMBL1035558	B
CHEMBL1035561	B
CHEMBL1799285	B
CHEMBL918066	B
CHEMBL1020505	B
CHEMBL1020508	B
CHEMBL1166868	B
CHEMBL1166256	B
CHEMBL1166258	B
CHEMBL1166259	B
CHEMBL1936474	B
CHEMBL1954849	B
CHEMBL1955022	B
CHEMBL1953032	B
CHEMBL1953038	B
CHEMBL1953033	B
CHEMBL1953029	B
CHEMBL2185514	B
CHEMBL3406368	B
CHEMBL3599816	B
CHEMBL3816588	B
CHEMBL3878265	B
CHEMBL4340308	B
CHEMBL4380002	B
CHEMBL1036722	B
CHEMBL3811220	B
CHEMBL3811222	B
CHEMBL3888269	B
CHEMBL3887850	B
CHEMBL3888913	B
CHEMBL3705747	B
CHEMBL3888456	B
CHEMBL3888549	B
CHEMBL3887871	B
CHEMBL3887312	B
CHEMBL3888942	B
CHEMBL3888330	B
CHEMBL3887512	B
CHEMBL3888136	B
CHEMBL3705976	B
CHEMBL4342638	B
CHEMBL3889053	B
CHEMBL4342630	B
CHEMBL3888701	B
CHEMBL942099	B
CHEMBL886442	B
CHEMBL1036845	B
CHEMBL1061264	B
CHEMBL2445102	B
CHEMBL4032116	B
CHEMBL4018281	B
CHEMBL4049274	B
CHEMBL4049277	B
CHEMBL3887768	B
CHEMBL4119788	B
CHEMBL653499	B
CHEMBL4342599	B
CHEMBL4262563	B
CHEMBL4262565	B
CHEMBL4399447	B
CHEMBL919508	B
CHEMBL4342611	B
CHEMBL4342610	B
CHEMBL4429994	B
CHEMBL987112	B
CHEMBL4342624	B
CHEMBL4304969	B
CHEMBL4342606	B
CHEMBL4342620	B
CHEMBL4343402	B
CHEMBL4343403	B
CHEMBL4343399	B
CHEMBL4342609	B
CHEMBL4342607	B
CHEMBL4342621	B
CHEMBL4342653	B
CHEMBL4342603	B
CHEMBL4342601	B
CHEMBL1010195	B
CHEMBL963290	B
CHEMBL4342646	B
CHEMBL4342651	B
CHEMBL1030360	B
CHEMBL1030362	B
CHEMBL1032298	B
CHEMBL1032300	B
CHEMBL959765	B
CHEMBL970529	B
CHEMBL970530	B
CHEMBL970531	B
CHEMBL1044660	B
CHEMBL959768	B
CHEMBL959769	B
CHEMBL1036726	B
CHEMBL3062634	B
CHEMBL973428	B
CHEMBL729831	B
CHEMBL726629	B
CHEMBL1044549	B
CHEMBL1044552	B
CHEMBL1071577	B
CHEMBL1048414	B
CHEMBL1045211	B
CHEMBL1273978	B
CHEMBL1048416	B
CHEMBL1048424	B
CHEMBL1048425	B
CHEMBL1041518	B
CHEMBL1048418	B
CHEMBL1050385	B
CHEMBL1072341	B
CHEMBL1045676	B
CHEMBL1069651	B
CHEMBL1050389	B
CHEMBL958736	B
CHEMBL2208535	B
CHEMBL1685967	B
CHEMBL1912973	B
CHEMBL2032633	B
CHEMBL2060085	B
CHEMBL867455	B
CHEMBL867453	B
CHEMBL855117	B
CHEMBL1110305	B
CHEMBL1640869	B
CHEMBL4032329	B
CHEMBL4032330	B
CHEMBL3386528	B
CHEMBL3768756	B
CHEMBL4032325	B
CHEMBL4032326	B
CHEMBL4032328	B
CHEMBL3750716	B
CHEMBL4479208	B
CHEMBL4376906	B
CHEMBL1805065	B
CHEMBL1919133	B
CHEMBL2399352	B
CHEMBL2399353	B
CHEMBL3130562	B
CHEMBL3130561	B
CHEMBL3598576	B
CHEMBL3598581	B
CHEMBL3861503	B
CHEMBL3598577	B
CHEMBL4331853	B
CHEMBL3240241	B
CHEMBL2051182	B
CHEMBL831921	B
CHEMBL3295044	B
CHEMBL3378734	B
CHEMBL4182517	B
CHEMBL854529	B
CHEMBL854530	B
CHEMBL1166154	B
CHEMBL1166153	B
CHEMBL869172	B
CHEMBL4220275	B
CHEMBL1120826	B
CHEMBL1693055	B
CHEMBL859052	B
CHEMBL909602	B
CHEMBL1274438	B
CHEMBL1943219	B
CHEMBL3859719	B
CHEMBL3819997	B
CHEMBL2033942	B
CHEMBL3888503	B
CHEMBL2033953	B
CHEMBL2066619	B
CHEMBL2173961	B
CHEMBL2173962	B
CHEMBL2328210	B
CHEMBL2328333	B
CHEMBL3705658	B
CHEMBL3705542	B
CHEMBL3888295	B
CHEMBL3887911	B
CHEMBL858941	B
CHEMBL2208697	B
CHEMBL2318344	B
CHEMBL2399234	B
CHEMBL3822341	B
CHEMBL4398456	B
CHEMBL3795377	B
CHEMBL3887238	B
CHEMBL3887239	B
CHEMBL3707482	B
CHEMBL3887237	B
CHEMBL3887453	B
CHEMBL4398470	B
CHEMBL4023204	B
CHEMBL4378481	B
CHEMBL1019892	B
CHEMBL1019894	B
CHEMBL4385925	B
CHEMBL4409525	B
CHEMBL985386	B
CHEMBL1014486	B
CHEMBL4378478	B
CHEMBL4378476	B
CHEMBL969585	B
CHEMBL4322141	B
CHEMBL1838642	B
CHEMBL1838645	B
CHEMBL1963832	F
CHEMBL1062875	B
CHEMBL1908729	B
CHEMBL3854930	B
CHEMBL3854933	B
CHEMBL3854934	B
CHEMBL3854940	B
CHEMBL859726	B
CHEMBL1914003	B
CHEMBL1914004	B
CHEMBL1914005	B
CHEMBL1914010	B
CHEMBL868742	B
CHEMBL863311	B
CHEMBL1005625	B
CHEMBL2319302	B
CHEMBL3705213	B
CHEMBL4027963	B
CHEMBL1013539	B
CHEMBL3361811	B
CHEMBL4338787	B
CHEMBL946198	B
CHEMBL2091534	B
CHEMBL2184571	B
CHEMBL3877221	B
CHEMBL4336770	B
CHEMBL827883	B
CHEMBL828333	B
CHEMBL2073357	B
CHEMBL615270	B
CHEMBL615268	B
CHEMBL713611	B
CHEMBL3361797	B
CHEMBL1046772	B
CHEMBL1252152	B
CHEMBL1013548	B
CHEMBL830019	B
CHEMBL860788	B
CHEMBL1051312	B
CHEMBL1908622	B
CHEMBL3631915	B
CHEMBL3631914	B
CHEMBL3825637	B
CHEMBL3825638	B
CHEMBL3825639	B
CHEMBL4135584	B
CHEMBL3991868	B
CHEMBL4378749	B
CHEMBL4269598	B
CHEMBL4269599	B
CHEMBL4135616	B
CHEMBL4135591	B
CHEMBL4188392	B
CHEMBL4188393	B
CHEMBL2400966	B
CHEMBL3222407	B
CHEMBL3267618	B
CHEMBL3413432	B
CHEMBL3737093	B
CHEMBL3391053	B
CHEMBL1613898	F
CHEMBL1694433	B
CHEMBL874553	B
CHEMBL2383516	B
CHEMBL4267474	B
CHEMBL2091389	B
CHEMBL866340	B
CHEMBL866828	B
CHEMBL930243	B
CHEMBL1003083	B
CHEMBL965739	B
CHEMBL1068495	B
CHEMBL1694393	B
CHEMBL2156544	B
CHEMBL2173003	B
CHEMBL2351554	B
CHEMBL2351555	B
CHEMBL2353483	B
CHEMBL2389364	B
CHEMBL3240507	B
CHEMBL3271858	B
CHEMBL3294652	B
CHEMBL3391050	B
CHEMBL3413423	B
CHEMBL3602307	B
CHEMBL3629965	B
CHEMBL3801199	B
CHEMBL3803118	B
CHEMBL4156755	B
CHEMBL4262315	B
CHEMBL4267760	B
CHEMBL4352996	B
CHEMBL4616379	B
CHEMBL4616380	B
CHEMBL4620014	B
CHEMBL2182652	B
CHEMBL2060737	B
CHEMBL3132469	B
CHEMBL3132470	B
CHEMBL3132472	B
CHEMBL868168	B
CHEMBL854219	B
CHEMBL865541	B
CHEMBL3391054	B
CHEMBL2156543	B
CHEMBL3820275	B
CHEMBL4003037	B
CHEMBL4325736	B
CHEMBL4352999	B
CHEMBL2351552	B
CHEMBL2351553	B
CHEMBL2321369	B
CHEMBL2383514	B
CHEMBL4001717	B
CHEMBL4267481	B
CHEMBL4268705	B
CHEMBL4353484	B
CHEMBL2406002	B
CHEMBL2401074	B
CHEMBL2401075	B
CHEMBL3223537	B
CHEMBL3705138	B
CHEMBL3405562	B
CHEMBL4353483	B
CHEMBL3110643	B
CHEMBL4268704	B
CHEMBL3243051	B
CHEMBL3243052	B
CHEMBL3241171	B
CHEMBL3241172	B
CHEMBL3243058	B
CHEMBL3243059	B
CHEMBL3412297	B
CHEMBL3412296	B
CHEMBL3413418	B
CHEMBL3412301	B
CHEMBL3412300	B
CHEMBL3802437	B
CHEMBL3802436	B
CHEMBL3222409	B
CHEMBL3223534	B
CHEMBL3223536	B
CHEMBL3243066	B
CHEMBL3241501	B
CHEMBL3241329	B
CHEMBL3267619	B
CHEMBL3887590	B
CHEMBL3267322	B
CHEMBL4362816	B
CHEMBL3267620	B
CHEMBL4003040	B
CHEMBL4262318	B
CHEMBL3292645	B
CHEMBL3370341	B
CHEMBL3391056	B
CHEMBL3380268	B
CHEMBL4011380	B
CHEMBL4323192	B
CHEMBL3706352	B
CHEMBL3603475	B
CHEMBL4353005	B
CHEMBL930244	B
CHEMBL2015221	B
CHEMBL3706024	B
CHEMBL3706331	B
CHEMBL3705464	B
CHEMBL3706340	B
CHEMBL3706165	B
CHEMBL4353002	B
CHEMBL3705137	B
CHEMBL3707807	B
CHEMBL3706303	B
CHEMBL4352998	B
CHEMBL4352997	B
CHEMBL1039715	B
CHEMBL3802428	B
CHEMBL3706032	B
CHEMBL3887591	B
CHEMBL4052447	B
CHEMBL4045568	B
CHEMBL4135533	B
CHEMBL4135536	B
CHEMBL4267484	B
CHEMBL4353000	B
CHEMBL4353006	B
CHEMBL4392698	B
CHEMBL2091394	B
CHEMBL827838	B
CHEMBL670572	B
CHEMBL675694	B
CHEMBL673144	B
CHEMBL676329	B
CHEMBL675702	B
CHEMBL670571	B
CHEMBL676326	B
CHEMBL675701	B
CHEMBL675693	B
CHEMBL673148	B
CHEMBL675698	B
CHEMBL675700	B
CHEMBL675695	B
CHEMBL673150	B
CHEMBL676327	B
CHEMBL2422396	B
CHEMBL3418221	B
CHEMBL4309286	B
CHEMBL4309290	B
CHEMBL3387474	B
CHEMBL3387473	B
CHEMBL4194631	B
CHEMBL4194626	B
CHEMBL828588	B
CHEMBL997780	B
CHEMBL1062845	B
CHEMBL1908614	B
CHEMBL1244333	B
CHEMBL3991893	B
CHEMBL4328515	B
CHEMBL4412095	B
CHEMBL1244527	B
CHEMBL3096299	B
CHEMBL984126	B
CHEMBL3743827	B
CHEMBL3887959	B
CHEMBL3995362	B
CHEMBL4018852	B
CHEMBL4018868	B
CHEMBL1119822	B
CHEMBL1119823	B
CHEMBL2416555	B
CHEMBL3267681	B
CHEMBL3267683	B
CHEMBL3771998	B
CHEMBL3999729	B
CHEMBL4380596	B
CHEMBL1007895	B
CHEMBL3705824	B
CHEMBL3889264	B
CHEMBL3705177	B
CHEMBL3707656	B
CHEMBL3745069	B
CHEMBL898907	B
CHEMBL2215700	B
CHEMBL944253	B
CHEMBL839634	B
CHEMBL2383450	B
CHEMBL717361	F
CHEMBL3869549	B
CHEMBL4023217	B
CHEMBL4023220	B
CHEMBL2383346	F
CHEMBL3619269	B
CHEMBL3619405	B
CHEMBL3619271	B
CHEMBL718222	B
CHEMBL878220	B
CHEMBL718218	F
CHEMBL3618561	B
CHEMBL3618563	B
CHEMBL3618565	B
CHEMBL3619407	B
CHEMBL3618567	B
CHEMBL717370	B
CHEMBL838847	B
CHEMBL910519	B
CHEMBL718215	F
CHEMBL1114817	B
CHEMBL1109830	B
CHEMBL2173449	B
CHEMBL2173451	B
CHEMBL2173452	B
CHEMBL3804126	B
CHEMBL3804127	B
CHEMBL3804128	B
CHEMBL3804129	B
CHEMBL1948326	B
CHEMBL1948325	B
CHEMBL1948324	B
CHEMBL2073610	B
CHEMBL2173442	B
CHEMBL2173444	B
CHEMBL2389929	B
CHEMBL2389930	B
CHEMBL3240252	B
CHEMBL3371771	B
CHEMBL3371773	B
CHEMBL3578338	B
CHEMBL3578336	B
CHEMBL3578335	B
CHEMBL3578907	B
CHEMBL3584220	B
CHEMBL3768994	B
CHEMBL3768995	B
CHEMBL3802674	B
CHEMBL3802673	B
CHEMBL3810816	B
CHEMBL3855583	B
CHEMBL3877218	B
CHEMBL3991637	B
CHEMBL4050071	B
CHEMBL4050074	B
CHEMBL4055563	B
CHEMBL4055564	B
CHEMBL4194742	B
CHEMBL4194740	B
CHEMBL4230004	B
CHEMBL4230002	B
CHEMBL4262904	B
CHEMBL4272240	B
CHEMBL4329883	B
CHEMBL4329882	B
CHEMBL4331432	B
CHEMBL4331498	B
CHEMBL4331501	B
CHEMBL4332287	B
CHEMBL4359250	B
CHEMBL4359251	B
CHEMBL4367099	B
CHEMBL4367946	B
CHEMBL4367952	B
CHEMBL4623498	B
CHEMBL1908643	B
CHEMBL1908644	B
CHEMBL1948264	B
CHEMBL3755449	B
CHEMBL1252252	B
CHEMBL865836	B
CHEMBL927972	B
CHEMBL927974	B
CHEMBL974023	B
CHEMBL974022	B
CHEMBL961495	B
CHEMBL1035690	B
CHEMBL946282	B
CHEMBL981002	B
CHEMBL1061192	B
CHEMBL1051281	B
CHEMBL1051282	B
CHEMBL1101240	B
CHEMBL1119344	B
CHEMBL1220001	B
CHEMBL1249721	B
CHEMBL1250022	B
CHEMBL1244739	B
CHEMBL1244740	B
CHEMBL1260095	B
CHEMBL1671058	B
CHEMBL1693566	B
CHEMBL1828155	B
CHEMBL1828156	B
CHEMBL1924975	B
CHEMBL2173443	B
CHEMBL2173445	B
CHEMBL2399715	B
CHEMBL3136335	B
CHEMBL3136338	B
CHEMBL3266154	B
CHEMBL3292672	B
CHEMBL3292673	B
CHEMBL3371130	B
CHEMBL3387485	B
CHEMBL3396149	B
CHEMBL3618590	B
CHEMBL3802393	B
CHEMBL3863844	B
CHEMBL3887104	B
CHEMBL4155772	B
CHEMBL4179086	B
CHEMBL4194733	B
CHEMBL4194731	B
CHEMBL4220248	B
CHEMBL4220249	B
CHEMBL4223400	B
CHEMBL4223399	B
CHEMBL4392742	B
CHEMBL4399179	B
CHEMBL1693568	B
CHEMBL1670302	B
CHEMBL1671059	B
CHEMBL1693587	B
CHEMBL1780874	B
CHEMBL1780960	B
CHEMBL984678	B
CHEMBL1811532	B
CHEMBL1811533	B
CHEMBL2345977	B
CHEMBL2345978	B
CHEMBL1827040	B
CHEMBL1943822	B
CHEMBL1943823	B
CHEMBL2034076	B
CHEMBL2034077	B
CHEMBL2050455	B
CHEMBL2050456	B
CHEMBL2438528	B
CHEMBL2438530	B
CHEMBL1948265	B
CHEMBL4399261	B
CHEMBL869914	B
CHEMBL2026972	B
CHEMBL2026971	B
CHEMBL2340066	B
CHEMBL3855997	B
CHEMBL4194745	B
CHEMBL4194744	B
CHEMBL2050519	B
CHEMBL2049555	B
CHEMBL3130308	B
CHEMBL2065051	B
CHEMBL2090789	B
CHEMBL2090790	B
CHEMBL2156036	B
CHEMBL2156037	B
CHEMBL2210732	B
CHEMBL2210734	B
CHEMBL2210728	B
CHEMBL2341125	B
CHEMBL2341124	B
CHEMBL2341126	B
CHEMBL3130306	B
CHEMBL3129555	B
CHEMBL3132449	B
CHEMBL3132450	B
CHEMBL3132586	B
CHEMBL3132588	B
CHEMBL3132590	B
CHEMBL3132592	B
CHEMBL3129554	B
CHEMBL4232591	B
CHEMBL4232590	B
CHEMBL1047417	B
CHEMBL3240201	B
CHEMBL3240202	B
CHEMBL3371775	B
CHEMBL3371770	B
CHEMBL3887740	B
CHEMBL3887741	B
CHEMBL3418689	B
CHEMBL3418688	B
CHEMBL3418690	B
CHEMBL3418691	B
CHEMBL3615800	B
CHEMBL3816885	B
CHEMBL3636899	B
CHEMBL3636898	B
CHEMBL3887046	B
CHEMBL3887102	B
CHEMBL3767786	B
CHEMBL3767787	B
CHEMBL3888085	B
CHEMBL3880149	B
CHEMBL3880150	B
CHEMBL3882093	B
CHEMBL4181655	B
CHEMBL4181656	B
CHEMBL4194762	B
CHEMBL4194759	B
CHEMBL4194758	B
CHEMBL4185508	B
CHEMBL4194757	B
CHEMBL4194765	B
CHEMBL4194751	B
CHEMBL4194749	B
CHEMBL4367089	B
CHEMBL4367090	B
CHEMBL1924976	B
CHEMBL1948272	B
CHEMBL1948273	B
CHEMBL1948274	B
CHEMBL1948275	B
CHEMBL1948276	B
CHEMBL1948277	B
CHEMBL1948278	B
CHEMBL1948279	B
CHEMBL1948280	B
CHEMBL2039767	B
CHEMBL4194736	B
CHEMBL4194734	B
CHEMBL1008210	B
CHEMBL1033778	B
CHEMBL3636912	B
CHEMBL3636911	B
CHEMBL3636910	B
CHEMBL3636908	B
CHEMBL1115841	B
CHEMBL1274251	B
CHEMBL1274252	B
CHEMBL932336	B
CHEMBL1764819	B
CHEMBL1764816	B
CHEMBL2089891	B
CHEMBL1007022	B
CHEMBL1007023	B
CHEMBL3883066	B
CHEMBL1243978	B
CHEMBL1908653	B
CHEMBL861693	B
CHEMBL870015	B
CHEMBL870016	B
CHEMBL1169125	B
CHEMBL2183864	B
CHEMBL1101245	B
CHEMBL4183433	B
CHEMBL4183435	B
CHEMBL4183436	B
CHEMBL2092116	B
